.cell_id	.node_id	x	y
2	34	1.4488887394336025	-0.388228567653781
2	35	1.4548659848517076	-0.36519168408038905
2	36	1.4604769755383866	-0.3420628654534824
2	37	1.465720298956739	-0.31884793432946584
2	38	1.4705946351281356	-0.2955527349430996
2	39	1.4750987569645106	-0.2721831317362549
2	40	1.4792315305772799	-0.24874500788156167
2	41	1.4829919155627866	-0.22524426380136037
2	42	1.4863789652642205	-0.20168681568229843
2	43	1.4893918270099324	-0.17807859398595782
2	44	1.4920297423280897	-0.1544255419559024
2	45	1.4942920471376184	-0.13073361412148748
2	46	1.4961781719153802	-0.10700877479884949
2	47	1.4976876418395495	-0.08325699658941071
2	48	1.498820076909145	-0.0594842588763182
2	49	1.4995751920396936	-0.035696546319161845
2	50	1.4999527971349997	-0.01189984734736451
2	51	1.4999527971349997	0.011899847347363776
2	52	1.4995751920396936	0.0356965463191611
2	53	1.498820076909145	0.059484258876317475
2	54	1.4976876418395495	0.08325699658940999
2	55	1.4961781719153802	0.10700877479884874
2	56	1.4942920471376184	0.13073361412148674
2	57	1.4920297423280897	0.1544255419559017
2	58	1.4893918270099324	0.1780785939859571
2	59	1.4863789652642205	0.20168681568229768
2	60	1.4829919155627866	0.22524426380135965
2	61	1.4792315305772799	0.2487450078815609
2	62	1.4750987569645109	0.27218313173625414
2	63	1.4705946351281356	0.29555273494309886
2	64	1.4657202989567393	0.3188479343294651
2	65	1.4604769755383868	0.3420628654534817
2	66	1.454865984851708	0.3651916840803883
2	67	1.4488887394336025	0.38822856765378033
2	68	1.4425467440236395	0.41116771676141617
2	69	1.435841595185248	0.43400335659517947
2	70	1.4287749809037908	0.45672973840486014
2	71	1.4213486801616224	0.47934114094537517
2	72	1.413564562490241	0.5018318719170526
2	73	1.4054245874996425	0.5241962693986475
2	74	1.3969308043850008	0.5464287032726908
2	75	1.3880853514107918	0.5685235766428505
2	76	1.3788904553724983	0.5904753272429124
2	77	1.3693484310360269	0.6122784288370542
2	78	1.3594616805549755	0.6339273926110481
2	79	1.3492326928659049	0.6554167685540389
2	80	1.3386640430617647	0.6767411468305511
2	81	1.327758391743625	0.6978951591423901
2	82	1.3165184843508835	0.7188734800800851
2	83	1.3049471504701182	0.7396708284635257
2	84	1.293047303122754	0.7602819686714741
2	85	1.2808219380317227	0.7807017119596076
2	86	1.2682741328673068	0.8009249177667539
2	87	1.2554070464723543	0.8209464950089986
2	88	1.2422239180670567	0.8407614033613405
2	89	1.2287280664334876	0.8603646545265691
2	90	1.214922889080125	0.8797513134910357
2	91	1.2008118613865408	0.8989164997670203
2	92	1.1863985357284943	0.9178553886213692
2	93	1.1716865405836403	0.9365632122900948
2	94	1.1566795796180813	0.9550352611786326
2	95	1.1413814307539876	0.9732668850474573
2	96	1.125795945218523	0.9912534941827605
2	97	1.1099270465743256	1.0089905605518792
2	98	1.0937787297317658	1.0264736189432073
2	99	1.0773550599432515	1.0436982680902909
2	100	1.0606601717798214	1.060660171779821
2	1	0.35355339059327384	0.3535533905932737
2	2	0.3591183533144172	0.3478994226967636
2	3	0.3645929099105886	0.3421578729810691
2	4	0.3699756821914421	0.33633018685062605
2	5	0.37526531507284105	0.3304178313942535
2	6	0.38046047691799584	0.3244222950158191
2	7	0.38555985987269376	0.3183450870595442
2	8	0.3905621801945468	0.3121877374300316
2	9	0.3954661785761648	0.30595179620712304
2	10	0.40027062046218026	0.2996388332556734
2	11	0.4049742963600419	0.2932504378303449
2	12	0.4095760221444959	0.286788218175523
2	13	0.41407463935568556	0.28025380112044684
2	14	0.4184690154907848	0.2736488316696662
2	15	0.42275804428910224	0.26697497258891795
2	16	0.42694064601057424	0.26023390398653584
2	17	0.4310157677075847	0.25342732289049136
2	18	0.43498238349003965	0.24655694282117485
2	19	0.4388394947836278	0.2396244933600284
2	20	0.4425861305812084	0.23263171971413005
2	21	0.4462213476872549	0.22558038227685037
2	22	0.44974423095530164	0.2184722561846796
2	23	0.45315389351832497	0.21130913087034978
2	24	0.45644947701200894	0.20409280961235138
2	25	0.45963015179083294	0.1968251090809704
2	26	0.46269511713693057	0.18950785888095018
2	27	0.46564360146166694	0.18214290109089692
2	28	0.46847486249988085	0.17473208979954918
2	29	0.47118818749674707	0.16727729063901753
2	30	0.47378289338720747	0.15978038031512506
2	31	0.4762583269679303	0.15224324613495338
2	32	0.47861386506174947	0.14466778553172607
2	33	0.4808489146745465	0.13705590558713873
2	34	0.4829629131445342	0.12940952255126012
2	35	0.48495532828390264	0.12173056136012944
2	36	0.4868256585127956	0.11402095515116056
2	37	0.48857343298557976	0.10628264477648837
2	38	0.49019821170937855	0.09851757831436629
2	39	0.49169958565483696	0.09072771057875138
2	40	0.4930771768590933	0.08291500262718697
2	41	0.4943306385209289	0.07508142126711988
2	42	0.4954596550880735	0.0672289385607659
2	43	0.49646394233664415	0.05935953132865236
2	44	0.4973432474426966	0.051475180651967226
2	45	0.4980973490458728	0.04357787137382891
2	46	0.49872605730512676	0.035669591599616246
2	47	0.49922921394651654	0.027752332196469998
2	48	0.4996066923030483	0.019828086292105824
2	49	0.49985839734656456	0.011898848773053701
2	50	0.49998426571166654	0.003966615782454592
2	51	0.49998426571166654	-0.003966615782454837
2	52	0.4998583973465645	-0.011898848773053947
2	53	0.4996066923030483	-0.019828086292106067
2	54	0.49922921394651654	-0.02775233219647024
2	55	0.49872605730512676	-0.035669591599616496
2	56	0.4980973490458728	-0.04357787137382916
2	57	0.4973432474426966	-0.051475180651967475
2	58	0.49646394233664415	-0.05935953132865261
2	59	0.4954596550880735	-0.06722893856076614
2	60	0.49433063852092884	-0.07508142126712013
2	61	0.49307717685909325	-0.08291500262718722
2	62	0.4916995856548369	-0.09072771057875163
2	63	0.4901982117093785	-0.09851757831436653
2	64	0.4885734329855797	-0.10628264477648862
2	65	0.4868256585127955	-0.1140209551511608
2	66	0.48495532828390253	-0.12173056136012969
2	67	0.48296291314453416	-0.12940952255126034
2	68	0.48084891467454643	-0.13705590558713893
2	69	0.47861386506174924	-0.1446677855317267
2	70	0.47625832696793025	-0.1522432461349536
2	71	0.4737828933872074	-0.15978038031512526
2	72	0.47118818749674696	-0.16727729063901772
2	73	0.4684748624998808	-0.17473208979954938
2	74	0.4656436014616669	-0.18214290109089712
2	75	0.46269511713693046	-0.18950785888095037
2	76	0.45963015179083266	-0.196825109080971
2	77	0.4564494770120089	-0.20409280961235157
2	78	0.453153893518325	-0.21130913087034958
2	79	0.4497442309553016	-0.2184722561846798
2	80	0.44622134768725485	-0.22558038227685057
2	81	0.44258613058120827	-0.23263171971413024
2	82	0.4388394947836277	-0.23962449336002858
2	83	0.4349823834900393	-0.2465569428211754
2	84	0.4310157677075846	-0.2534273228904916
2	85	0.42694064601057413	-0.260233903986536
2	86	0.42275804428910213	-0.2669749725889181
2	87	0.4184690154907847	-0.27364883166966636
2	88	0.41407463935568545	-0.280253801120447
2	89	0.4095760221444958	-0.2867882181755232
2	90	0.40497429636004145	-0.29325043783034543
2	91	0.4002706204621801	-0.2996388332556736
2	92	0.3954661785761646	-0.3059517962071232
2	93	0.39056218019454664	-0.31218773743003175
2	94	0.3855598598726936	-0.31834508705954434
2	95	0.38046047691799567	-0.32442229501581926
2	96	0.3752653150728409	-0.3304178313942537
2	97	0.3699756821914416	-0.33633018685062654
2	98	0.36459290991058846	-0.34215787298106926
2	99	0.3591183533144171	-0.34789942269676377
2	100	0.35355339059327373	-0.35355339059327384
3	1	1.0606601717798214	1.0606601717798212
3	2	1.0436982680902915	1.077355059943251
3	3	1.0264736189432075	1.0937787297317656
3	4	1.0089905605518787	1.1099270465743258
3	5	0.9912534941827607	1.125795945218523
3	6	0.9732668850474577	1.1413814307539871
3	7	0.9550352611786326	1.1566795796180813
3	8	0.9365632122900953	1.17168654058364
3	9	0.91785538862137	1.1863985357284936
3	10	0.8989164997670205	1.2008118613865406
3	11	0.8797513134910355	1.2149228890801251
3	12	0.8603646545265693	1.2287280664334874
3	13	0.8407614033613412	1.2422239180670562
3	14	0.8209464950089986	1.2554070464723543
3	15	0.8009249177667541	1.2682741328673064
3	16	0.7807017119596085	1.280821938031722
3	17	0.7602819686714746	1.293047303122754
3	18	0.7396708284635256	1.3049471504701184
3	19	0.7188734800800852	1.3165184843508835
3	20	0.6978951591423908	1.3277583917436249
3	21	0.6767411468305512	1.3386640430617647
3	22	0.6554167685540393	1.3492326928659049
3	23	0.6339273926110491	1.3594616805549748
3	24	0.6122784288370544	1.3693484310360267
3	25	0.5904753272429122	1.3788904553724983
3	26	0.5685235766428505	1.3880853514107916
3	27	0.5464287032726914	1.3969308043850006
3	28	0.5241962693986475	1.4054245874996425
3	29	0.5018318719170529	1.413564562490241
3	30	0.47934114094537494	1.4213486801616224
3	31	0.45672973840486053	1.4287749809037908
3	32	0.4340033565951792	1.4358415951852481
3	33	0.4111677167614166	1.4425467440236395
3	34	0.3882285676537811	1.4488887394336025
3	35	0.36519168408038843	1.4548659848517078
3	36	0.3420628654534821	1.4604769755383866
3	37	0.3188479343294649	1.4657202989567393
3	38	0.2955527349430993	1.4705946351281356
3	39	0.27218313173625397	1.4750987569645109
3	40	0.24874500788156137	1.4792315305772799
3	41	0.2252442638013607	1.4829919155627866
3	42	0.2016868156822978	1.4863789652642205
3	43	0.17807859398595788	1.4893918270099324
3	44	0.15442554195590147	1.4920297423280897
3	45	0.13073361412148718	1.4942920471376184
3	46	0.10700877479884853	1.4961781719153802
3	47	0.08325699658941045	1.4976876418395495
3	48	0.0594842588763186	1.498820076909145
3	49	0.035696546319161235	1.4995751920396936
3	50	0.011899847347364568	1.4999527971349997
3	51	-0.011899847347364718	1.4999527971349997
3	52	-0.03569654631916138	1.4995751920396936
3	53	-0.059484258876318405	1.498820076909145
3	54	-0.08325699658941027	1.4976876418395495
3	55	-0.10700877479884836	1.4961781719153802
3	56	-0.130733614121487	1.4942920471376184
3	57	-0.15442554195590164	1.4920297423280897
3	58	-0.1780785939859577	1.4893918270099324
3	59	-0.20168681568229796	1.4863789652642205
3	60	-0.2252442638013606	1.4829919155627866
3	61	-0.2487450078815612	1.4792315305772799
3	62	-0.27218313173625375	1.4750987569645109
3	63	-0.2955527349430992	1.4705946351281356
3	64	-0.31884793432946473	1.4657202989567393
3	65	-0.3420628654534823	1.4604769755383866
3	66	-0.36519168408038827	1.454865984851708
3	67	-0.3882285676537813	1.4488887394336025
3	68	-0.41116771676141645	1.4425467440236395
3	69	-0.4340033565951791	1.4358415951852481
3	70	-0.4567297384048604	1.4287749809037908
3	71	-0.4793411409453751	1.4213486801616224
3	72	-0.5018318719170531	1.413564562490241
3	73	-0.5241962693986475	1.4054245874996427
3	74	-0.5464287032726913	1.3969308043850006
3	75	-0.5685235766428507	1.3880853514107916
3	76	-0.590475327242912	1.3788904553724983
3	77	-0.6122784288370544	1.3693484310360269
3	78	-0.633927392611049	1.359461680554975
3	79	-0.6554167685540391	1.3492326928659049
3	80	-0.6767411468305513	1.3386640430617647
3	81	-0.6978951591423904	1.3277583917436249
3	82	-0.7188734800800853	1.3165184843508833
3	83	-0.7396708284635252	1.3049471504701187
3	84	-0.7602819686714742	1.293047303122754
3	85	-0.7807017119596082	1.2808219380317223
3	86	-0.8009249177667539	1.2682741328673066
3	87	-0.8209464950089987	1.2554070464723543
3	88	-0.8407614033613405	1.2422239180670565
3	89	-0.8603646545265693	1.2287280664334874
3	90	-0.8797513134910353	1.2149228890801251
3	91	-0.8989164997670203	1.2008118613865406
3	92	-0.9178553886213698	1.1863985357284939
3	93	-0.9365632122900949	1.1716865405836403
3	94	-0.9550352611786327	1.156679579618081
3	95	-0.9732668850474575	1.1413814307539873
3	96	-0.9912534941827607	1.125795945218523
3	97	-1.0089905605518787	1.1099270465743258
3	98	-1.0264736189432075	1.0937787297317656
3	99	-1.0436982680902913	1.077355059943251
3	100	-1.0606601717798212	1.0606601717798214
3	1	-0.35355339059327373	0.3535533905932738
3	2	-0.34789942269676377	0.35911835331441705
3	3	-0.34215787298106914	0.36459290991058857
3	4	-0.33633018685062627	0.36997568219144195
3	5	-0.3304178313942534	0.37526531507284117
3	6	-0.32442229501581915	0.3804604769179958
3	7	-0.318345087059544	0.38555985987269387
3	8	-0.31218773743003164	0.39056218019454675
3	9	-0.30595179620712326	0.3954661785761646
3	10	-0.2996388332556734	0.4002706204621802
3	11	-0.2932504378303451	0.4049742963600417
3	12	-0.2867882181755231	0.40957602214449584
3	13	-0.28025380112044684	0.4140746393556855
3	14	-0.2736488316696661	0.4184690154907849
3	15	-0.26697497258891795	0.4227580442891022
3	16	-0.26023390398653606	0.4269406460105741
3	17	-0.2534273228904914	0.43101576770758465
3	18	-0.24655694282117507	0.43498238349003954
3	19	-0.23962449336002845	0.43883949478362777
3	20	-0.23263171971413013	0.4425861305812083
3	21	-0.22558038227685026	0.44622134768725497
3	22	-0.2184722561846797	0.44974423095530164
3	23	-0.21130913087034967	0.453153893518325
3	24	-0.20409280961235146	0.45644947701200894
3	25	-0.19682510908097067	0.4596301517908328
3	26	-0.18950785888095015	0.46269511713693057
3	27	-0.1821429010908971	0.4656436014616669
3	28	-0.17473208979954916	0.4684748624998809
3	29	-0.16727729063901758	0.471188187496747
3	30	-0.15978038031512493	0.4737828933872075
3	31	-0.15224324613495346	0.47625832696793025
3	32	-0.14466778553172635	0.47861386506174936
3	33	-0.13705590558713882	0.4808489146745465
3	34	-0.12940952255126031	0.48296291314453416
3	35	-0.12173056136012943	0.48495532828390264
3	36	-0.11402095515116065	0.4868256585127955
3	37	-0.10628264477648824	0.48857343298557976
3	38	-0.09851757831436639	0.4901982117093785
3	39	-0.09072771057875126	0.49169958565483696
3	40	-0.08291500262718707	0.4930771768590933
3	41	-0.0750814212671202	0.49433063852092884
3	42	-0.06722893856076588	0.4954596550880735
3	43	-0.05935953132865257	0.49646394233664415
3	44	-0.0514751806519671	0.4973432474426966
3	45	-0.04357787137382901	0.4980973490458728
3	46	-0.03566959159961612	0.49872605730512676
3	47	-0.027752332196470088	0.49922921394651654
3	48	-0.019828086292106136	0.4996066923030483
3	49	-0.011898848773053682	0.49985839734656456
3	50	-0.003966615782454795	0.49998426571166654
3	51	0.003966615782454967	0.49998426571166654
3	52	0.011898848773053855	0.4998583973465645
3	53	0.0198280862921062	0.4996066923030483
3	54	0.02775233219647015	0.49922921394651654
3	55	0.03566959159961618	0.49872605730512676
3	56	0.04357787137382906	0.4980973490458728
3	57	0.05147518065196727	0.4973432474426966
3	58	0.059359531328652626	0.49646394233664415
3	59	0.06722893856076605	0.4954596550880735
3	60	0.07508142126712024	0.49433063852092884
3	61	0.08291500262718712	0.4930771768590933
3	62	0.09072771057875131	0.49169958565483696
3	63	0.09851757831436644	0.4901982117093785
3	64	0.1062826447764883	0.48857343298557976
3	65	0.11402095515116081	0.4868256585127955
3	66	0.12173056136012948	0.4849553282839026
3	67	0.12940952255126048	0.4829629131445341
3	68	0.13705590558713887	0.4808489146745465
3	69	0.1446677855317264	0.47861386506174936
3	70	0.15224324613495352	0.47625832696793025
3	71	0.1597803803151251	0.47378289338720747
3	72	0.16727729063901775	0.47118818749674696
3	73	0.17473208979954918	0.46847486249988085
3	74	0.18214290109089715	0.4656436014616669
3	75	0.1895078588809503	0.4626951171369305
3	76	0.19682510908097073	0.4596301517908328
3	77	0.2040928096123515	0.4564494770120089
3	78	0.21130913087034972	0.45315389351832497
3	79	0.21847225618467983	0.4497442309553015
3	80	0.2255803822768504	0.4462213476872549
3	81	0.23263171971413027	0.44258613058120827
3	82	0.2396244933600285	0.43883949478362777
3	83	0.24655694282117518	0.4349823834900395
3	84	0.2534273228904915	0.43101576770758465
3	85	0.2602339039865362	0.426940646010574
3	86	0.26697497258891817	0.4227580442891021
3	87	0.27364883166966625	0.4184690154907848
3	88	0.28025380112044707	0.4140746393556854
3	89	0.2867882181755231	0.40957602214449584
3	90	0.2932504378303452	0.4049742963600416
3	91	0.29963883325567353	0.40027062046218015
3	92	0.3059517962071233	0.39546617857616456
3	93	0.31218773743003175	0.3905621801945467
3	94	0.31834508705954423	0.3855598598726937
3	95	0.3244222950158193	0.38046047691799567
3	96	0.33041783139425357	0.375265315072841
3	97	0.3363301868506263	0.36997568219144183
3	98	0.3421578729810692	0.3645929099105885
3	99	0.3478994226967639	0.359118353314417
3	100	0.3535533905932738	0.35355339059327373
4	1	-1.0606601717798212	1.0606601717798214
4	2	-1.077355059943251	1.0436982680902918
4	3	-1.0937787297317656	1.0264736189432075
4	4	-1.1099270465743256	1.008990560551879
4	5	-1.1257959452185233	0.9912534941827604
4	6	-1.1413814307539871	0.9732668850474576
4	7	-1.1566795796180815	0.9550352611786324
4	8	-1.17168654058364	0.9365632122900953
4	9	-1.1863985357284936	0.91785538862137
4	10	-1.2008118613865404	0.8989164997670206
4	11	-1.214922889080125	0.8797513134910356
4	12	-1.2287280664334874	0.8603646545265695
4	13	-1.2422239180670562	0.8407614033613409
4	14	-1.2554070464723546	0.8209464950089984
4	15	-1.2682741328673064	0.8009249177667541
4	16	-1.280821938031722	0.7807017119596085
4	17	-1.293047303122754	0.7602819686714746
4	18	-1.3049471504701184	0.7396708284635256
4	19	-1.3165184843508833	0.7188734800800856
4	20	-1.3277583917436249	0.6978951591423905
4	21	-1.338664043061765	0.676741146830551
4	22	-1.3492326928659049	0.6554167685540393
4	23	-1.3594616805549748	0.6339273926110492
4	24	-1.3693484310360267	0.6122784288370545
4	25	-1.3788904553724983	0.5904753272429122
4	26	-1.3880853514107914	0.5685235766428509
4	27	-1.3969308043850006	0.5464287032726912
4	28	-1.4054245874996427	0.5241962693986474
4	29	-1.413564562490241	0.501831871917053
4	30	-1.4213486801616224	0.47934114094537505
4	31	-1.4287749809037908	0.45672973840486064
4	32	-1.4358415951852481	0.4340033565951793
4	33	-1.4425467440236395	0.4111677167614167
4	34	-1.4488887394336025	0.3882285676537809
4	35	-1.4548659848517078	0.3651916840803889
4	36	-1.4604769755383866	0.3420628654534822
4	37	-1.4657202989567393	0.318847934329465
4	38	-1.4705946351281356	0.29555273494309936
4	39	-1.4750987569645109	0.272183131736254
4	40	-1.4792315305772799	0.24874500788156145
4	41	-1.4829919155627866	0.2252442638013608
4	42	-1.4863789652642205	0.20168681568229824
4	43	-1.4893918270099324	0.17807859398595766
4	44	-1.4920297423280897	0.15442554195590158
4	45	-1.4942920471376184	0.1307336141214873
4	46	-1.4961781719153802	0.10700877479884863
4	47	-1.4976876418395495	0.08325699658941055
4	48	-1.498820076909145	0.05948425887631869
4	49	-1.4995751920396936	0.03569654631916165
4	50	-1.4999527971349997	0.011899847347364328
4	51	-1.4999527971349997	-0.011899847347364625
4	52	-1.4995751920396936	-0.03569654631916129
4	53	-1.498820076909145	-0.059484258876318315
4	54	-1.4976876418395495	-0.08325699658941017
4	55	-1.4961781719153802	-0.10700877479884827
4	56	-1.4942920471376184	-0.13073361412148693
4	57	-1.4920297423280897	-0.15442554195590186
4	58	-1.4893918270099324	-0.17807859398595727
4	59	-1.4863789652642205	-0.2016868156822979
4	60	-1.4829919155627866	-0.2252442638013605
4	61	-1.4792315305772799	-0.24874500788156112
4	62	-1.4750987569645109	-0.27218313173625375
4	63	-1.4705946351281356	-0.2955527349430991
4	64	-1.4657202989567393	-0.3188479343294647
4	65	-1.4604769755383866	-0.34206286545348186
4	66	-1.4548659848517078	-0.36519168408038855
4	67	-1.4488887394336025	-0.3882285676537812
4	68	-1.4425467440236395	-0.4111677167614164
4	69	-1.4358415951852481	-0.43400335659517897
4	70	-1.4287749809037908	-0.4567297384048603
4	71	-1.4213486801616224	-0.4793411409453754
4	72	-1.413564562490241	-0.5018318719170527
4	73	-1.4054245874996425	-0.5241962693986476
4	74	-1.3969308043850008	-0.5464287032726909
4	75	-1.3880853514107916	-0.5685235766428506
4	76	-1.3788904553724985	-0.590475327242912
4	77	-1.3693484310360269	-0.6122784288370543
4	78	-1.359461680554975	-0.6339273926110489
4	79	-1.3492326928659049	-0.655416768554039
4	80	-1.3386640430617647	-0.6767411468305513
4	81	-1.327758391743625	-0.6978951591423903
4	82	-1.3165184843508835	-0.7188734800800852
4	83	-1.3049471504701187	-0.7396708284635252
4	84	-1.293047303122754	-0.7602819686714742
4	85	-1.2808219380317223	-0.7807017119596082
4	86	-1.2682741328673066	-0.8009249177667539
4	87	-1.2554070464723543	-0.8209464950089987
4	88	-1.2422239180670565	-0.8407614033613405
4	89	-1.2287280664334874	-0.8603646545265693
4	90	-1.2149228890801251	-0.8797513134910353
4	91	-1.2008118613865406	-0.8989164997670203
4	92	-1.1863985357284939	-0.9178553886213698
4	93	-1.1716865405836403	-0.9365632122900949
4	94	-1.156679579618081	-0.9550352611786327
4	95	-1.1413814307539873	-0.9732668850474575
4	96	-1.125795945218523	-0.9912534941827607
4	97	-1.1099270465743258	-1.0089905605518787
4	98	-1.0937787297317656	-1.0264736189432075
4	99	-1.077355059943251	-1.0436982680902913
4	100	-1.0606601717798214	-1.0606601717798212
4	1	-0.35355339059327384	-0.35355339059327373
4	2	-0.35911835331441705	-0.34789942269676377
4	3	-0.36459290991058857	-0.34215787298106914
4	4	-0.36997568219144195	-0.33633018685062627
4	5	-0.37526531507284117	-0.3304178313942534
4	6	-0.3804604769179958	-0.32442229501581915
4	7	-0.38555985987269387	-0.318345087059544
4	8	-0.39056218019454675	-0.31218773743003164
4	9	-0.3954661785761646	-0.30595179620712326
4	10	-0.4002706204621802	-0.2996388332556734
4	11	-0.4049742963600417	-0.2932504378303451
4	12	-0.40957602214449584	-0.2867882181755231
4	13	-0.4140746393556855	-0.28025380112044684
4	14	-0.4184690154907849	-0.2736488316696661
4	15	-0.4227580442891022	-0.26697497258891795
4	16	-0.4269406460105741	-0.26023390398653606
4	17	-0.43101576770758465	-0.2534273228904914
